timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637062477385,499,HTTP Request-3,200,OK,Thread Group 1-76,text,true,,102270,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,304,0,158
1637062476095,2060,HTTP Request,200,OK,Thread Group 1-75,text,true,,106287,623,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,143,0,69
1637062476095,143,HTTP Request-0,301,Moved Permanently,Thread Group 1-75,text,true,,559,122,4,4,http://google.com/classroom,143,0,69
1637062476238,225,HTTP Request-1,301,Moved Permanently,Thread Group 1-75,text,true,,726,126,4,4,https://www.google.com/classroom,225,0,155
1637062476463,1162,HTTP Request-2,302,Moved Temporarily,Thread Group 1-75,text,true,,1917,123,4,4,https://classroom.google.com/,1162,0,148
1637062477625,530,HTTP Request-3,200,OK,Thread Group 1-75,text,true,,103085,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,325,0,166
1637062477095,1351,HTTP Request,200,OK,Thread Group 1-77,text,true,,105446,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,67
1637062477095,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-77,text,true,,559,122,3,3,http://google.com/classroom,135,0,67
1637062477231,227,HTTP Request-1,301,Moved Permanently,Thread Group 1-77,text,true,,726,126,3,3,https://www.google.com/classroom,227,0,154
1637062477458,495,HTTP Request-2,302,Moved Temporarily,Thread Group 1-77,text,true,,1917,123,3,3,https://classroom.google.com/,494,0,167
1637062477954,492,HTTP Request-3,200,OK,Thread Group 1-77,text,true,,102244,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,305,0,151
1637062477594,1174,HTTP Request,200,OK,Thread Group 1-78,text,true,,106455,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,73
1637062477594,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-78,text,true,,559,122,3,3,http://google.com/classroom,140,0,73
1637062477734,225,HTTP Request-1,301,Moved Permanently,Thread Group 1-78,text,true,,726,126,3,3,https://www.google.com/classroom,225,0,154
1637062477960,331,HTTP Request-2,302,Moved Temporarily,Thread Group 1-78,text,true,,1917,123,3,3,https://classroom.google.com/,331,0,147
1637062478291,477,HTTP Request-3,200,OK,Thread Group 1-78,text,true,,103253,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,292,0,153
1637062478095,1175,HTTP Request,200,OK,Thread Group 1-79,text,true,,105528,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,151,0,75
1637062478095,151,HTTP Request-0,301,Moved Permanently,Thread Group 1-79,text,true,,559,122,3,3,http://google.com/classroom,151,0,75
1637062478246,233,HTTP Request-1,301,Moved Permanently,Thread Group 1-79,text,true,,726,126,3,3,https://www.google.com/classroom,233,0,159
1637062478479,327,HTTP Request-2,302,Moved Temporarily,Thread Group 1-79,text,true,,1917,123,3,3,https://classroom.google.com/,327,0,146
1637062478806,464,HTTP Request-3,200,OK,Thread Group 1-79,text,true,,102326,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,283,0,150
1637062478596,1284,HTTP Request,200,OK,Thread Group 1-80,text,true,,105468,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,148,0,70
1637062478596,148,HTTP Request-0,301,Moved Permanently,Thread Group 1-80,text,true,,559,122,3,3,http://google.com/classroom,148,0,70
1637062478744,224,HTTP Request-1,301,Moved Permanently,Thread Group 1-80,text,true,,726,126,3,3,https://www.google.com/classroom,224,0,152
1637062478968,435,HTTP Request-2,302,Moved Temporarily,Thread Group 1-80,text,true,,1917,123,3,3,https://classroom.google.com/,435,0,152
1637062479404,476,HTTP Request-3,200,OK,Thread Group 1-80,text,true,,102266,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,280,0,151
1637062479094,1200,HTTP Request,200,OK,Thread Group 1-81,text,true,,105372,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,143,0,71
1637062479094,143,HTTP Request-0,301,Moved Permanently,Thread Group 1-81,text,true,,559,122,3,3,http://google.com/classroom,143,0,71
1637062479237,239,HTTP Request-1,301,Moved Permanently,Thread Group 1-81,text,true,,726,126,3,3,https://www.google.com/classroom,239,0,159
1637062479477,340,HTTP Request-2,302,Moved Temporarily,Thread Group 1-81,text,true,,1917,123,3,3,https://classroom.google.com/,340,0,151
1637062479818,476,HTTP Request-3,200,OK,Thread Group 1-81,text,true,,102170,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,294,0,150
1637062479595,1180,HTTP Request,200,OK,Thread Group 1-82,text,true,,105520,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,143,0,71
1637062479595,143,HTTP Request-0,301,Moved Permanently,Thread Group 1-82,text,true,,559,122,3,3,http://google.com/classroom,143,0,71
1637062479738,223,HTTP Request-1,301,Moved Permanently,Thread Group 1-82,text,true,,726,126,3,3,https://www.google.com/classroom,223,0,151
1637062479962,331,HTTP Request-2,302,Moved Temporarily,Thread Group 1-82,text,true,,1917,123,3,3,https://classroom.google.com/,331,0,147
1637062480294,481,HTTP Request-3,200,OK,Thread Group 1-82,text,true,,102318,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,294,0,151
1637062480094,1190,HTTP Request,200,OK,Thread Group 1-83,text,true,,106367,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,142,0,71
1637062480094,142,HTTP Request-0,301,Moved Permanently,Thread Group 1-83,text,true,,559,122,3,3,http://google.com/classroom,142,0,71
1637062480236,229,HTTP Request-1,301,Moved Permanently,Thread Group 1-83,text,true,,726,126,3,3,https://www.google.com/classroom,229,0,157
1637062480465,347,HTTP Request-2,302,Moved Temporarily,Thread Group 1-83,text,true,,1917,123,3,3,https://classroom.google.com/,347,0,148
1637062480812,472,HTTP Request-3,200,OK,Thread Group 1-83,text,true,,103165,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,282,0,151
1637062480595,1294,HTTP Request,200,OK,Thread Group 1-84,text,true,,106251,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,144,0,72
1637062480595,144,HTTP Request-0,301,Moved Permanently,Thread Group 1-84,text,true,,559,122,3,3,http://google.com/classroom,144,0,72
1637062480739,224,HTTP Request-1,301,Moved Permanently,Thread Group 1-84,text,true,,726,126,3,3,https://www.google.com/classroom,224,0,153
1637062480964,428,HTTP Request-2,302,Moved Temporarily,Thread Group 1-84,text,true,,1917,123,3,3,https://classroom.google.com/,428,0,146
1637062481392,497,HTTP Request-3,200,OK,Thread Group 1-84,text,true,,103049,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,301,0,157
1637062481594,1269,HTTP Request,200,OK,Thread Group 1-86,text,true,,106271,623,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,143,0,71
1637062481594,144,HTTP Request-0,301,Moved Permanently,Thread Group 1-86,text,true,,559,122,4,4,http://google.com/classroom,143,0,71
1637062481738,222,HTTP Request-1,301,Moved Permanently,Thread Group 1-86,text,true,,726,126,4,4,https://www.google.com/classroom,222,0,148
1637062481961,447,HTTP Request-2,302,Moved Temporarily,Thread Group 1-86,text,true,,1917,123,4,4,https://classroom.google.com/,446,0,154
1637062482408,455,HTTP Request-3,200,OK,Thread Group 1-86,text,true,,103069,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,271,0,144
1637062482096,1167,HTTP Request,200,OK,Thread Group 1-87,text,true,,106283,623,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,147,0,72
1637062482096,147,HTTP Request-0,301,Moved Permanently,Thread Group 1-87,text,true,,559,122,4,4,http://google.com/classroom,147,0,72
1637062482243,217,HTTP Request-1,301,Moved Permanently,Thread Group 1-87,text,true,,726,126,4,4,https://www.google.com/classroom,217,0,150
1637062482461,335,HTTP Request-2,302,Moved Temporarily,Thread Group 1-87,text,true,,1917,123,4,4,https://classroom.google.com/,335,0,150
1637062482796,467,HTTP Request-3,200,OK,Thread Group 1-87,text,true,,103081,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,286,0,149
1637062481096,2189,HTTP Request,200,OK,Thread Group 1-85,text,true,,105540,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,142,0,70
1637062481096,142,HTTP Request-0,301,Moved Permanently,Thread Group 1-85,text,true,,559,122,3,3,http://google.com/classroom,142,0,70
1637062481238,222,HTTP Request-1,301,Moved Permanently,Thread Group 1-85,text,true,,726,126,3,3,https://www.google.com/classroom,222,0,150
1637062481460,1325,HTTP Request-2,302,Moved Temporarily,Thread Group 1-85,text,true,,1917,123,3,3,https://classroom.google.com/,1325,0,154
1637062482785,500,HTTP Request-3,200,OK,Thread Group 1-85,text,true,,102338,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,309,0,160
1637062483095,2149,HTTP Request,200,OK,Thread Group 1-89,text,true,,106391,623,6,6,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,69
1637062483095,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-89,text,true,,559,122,6,6,http://google.com/classroom,141,0,69
1637062483236,243,HTTP Request-1,301,Moved Permanently,Thread Group 1-89,text,true,,726,126,6,6,https://www.google.com/classroom,243,0,166
1637062483479,1286,HTTP Request-2,302,Moved Temporarily,Thread Group 1-89,text,true,,1917,123,6,6,https://classroom.google.com/,1286,0,150
1637062484766,478,HTTP Request-3,200,OK,Thread Group 1-89,text,true,,103189,252,6,6,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,292,0,149
1637062482595,2685,HTTP Request,200,OK,Thread Group 1-88,text,true,,107423,623,5,5,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,148,0,73
1637062482595,148,HTTP Request-0,301,Moved Permanently,Thread Group 1-88,text,true,,559,122,5,5,http://google.com/classroom,148,0,73
1637062482743,229,HTTP Request-1,301,Moved Permanently,Thread Group 1-88,text,true,,726,126,5,5,https://www.google.com/classroom,229,0,156
1637062482972,1793,HTTP Request-2,302,Moved Temporarily,Thread Group 1-88,text,true,,1917,123,5,5,https://classroom.google.com/,1793,0,157
1637062484765,515,HTTP Request-3,200,OK,Thread Group 1-88,text,true,,104221,252,5,5,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,310,0,161
1637062483594,1725,HTTP Request,200,OK,Thread Group 1-90,text,true,,105436,623,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,70
1637062483594,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-90,text,true,,559,122,4,4,http://google.com/classroom,140,0,70
1637062483734,228,HTTP Request-1,301,Moved Permanently,Thread Group 1-90,text,true,,726,126,4,4,https://www.google.com/classroom,228,0,153
1637062483962,898,HTTP Request-2,302,Moved Temporarily,Thread Group 1-90,text,true,,1917,123,4,4,https://classroom.google.com/,898,0,151
1637062484861,458,HTTP Request-3,200,OK,Thread Group 1-90,text,true,,102234,252,4,4,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,283,0,150
1637062484095,1437,HTTP Request,200,OK,Thread Group 1-91,text,true,,106337,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,135,0,67
1637062484095,135,HTTP Request-0,301,Moved Permanently,Thread Group 1-91,text,true,,559,122,3,3,http://google.com/classroom,135,0,67
1637062484230,224,HTTP Request-1,301,Moved Permanently,Thread Group 1-91,text,true,,726,126,3,3,https://www.google.com/classroom,224,0,155
1637062484454,605,HTTP Request-2,302,Moved Temporarily,Thread Group 1-91,text,true,,1917,123,3,3,https://classroom.google.com/,605,0,151
1637062485060,472,HTTP Request-3,200,OK,Thread Group 1-91,text,true,,103135,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,289,0,155
1637062484594,1498,HTTP Request,200,OK,Thread Group 1-92,text,true,,106548,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,149,0,74
1637062484594,149,HTTP Request-0,301,Moved Permanently,Thread Group 1-92,text,true,,559,122,3,3,http://google.com/classroom,149,0,74
1637062484744,214,HTTP Request-1,301,Moved Permanently,Thread Group 1-92,text,true,,726,126,3,3,https://www.google.com/classroom,214,0,149
1637062484959,640,HTTP Request-2,302,Moved Temporarily,Thread Group 1-92,text,true,,1917,123,3,3,https://classroom.google.com/,638,0,157
1637062485599,493,HTTP Request-3,200,OK,Thread Group 1-92,text,true,,103346,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,304,0,150
1637062485094,1330,HTTP Request,200,OK,Thread Group 1-93,text,true,,105522,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,142,0,71
1637062485094,142,HTTP Request-0,301,Moved Permanently,Thread Group 1-93,text,true,,559,122,3,3,http://google.com/classroom,142,0,71
1637062485237,223,HTTP Request-1,301,Moved Permanently,Thread Group 1-93,text,true,,726,126,3,3,https://www.google.com/classroom,223,0,149
1637062485461,486,HTTP Request-2,302,Moved Temporarily,Thread Group 1-93,text,true,,1917,123,3,3,https://classroom.google.com/,485,0,156
1637062485947,477,HTTP Request-3,200,OK,Thread Group 1-93,text,true,,102320,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,294,0,149
1637062485596,1284,HTTP Request,200,OK,Thread Group 1-94,text,true,,105376,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,140,0,71
1637062485596,140,HTTP Request-0,301,Moved Permanently,Thread Group 1-94,text,true,,559,122,3,3,http://google.com/classroom,140,0,71
1637062485737,224,HTTP Request-1,301,Moved Permanently,Thread Group 1-94,text,true,,726,126,3,3,https://www.google.com/classroom,224,0,155
1637062485961,443,HTTP Request-2,302,Moved Temporarily,Thread Group 1-94,text,true,,1917,123,3,3,https://classroom.google.com/,443,0,153
1637062486404,476,HTTP Request-3,200,OK,Thread Group 1-94,text,true,,102174,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,291,0,151
1637062486096,1365,HTTP Request,200,OK,Thread Group 1-95,text,true,,106313,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,74
1637062486096,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-95,text,true,,559,122,3,3,http://google.com/classroom,141,0,74
1637062486238,224,HTTP Request-1,301,Moved Permanently,Thread Group 1-95,text,true,,726,126,3,3,https://www.google.com/classroom,224,0,149
1637062486462,498,HTTP Request-2,302,Moved Temporarily,Thread Group 1-95,text,true,,1917,123,3,3,https://classroom.google.com/,498,0,162
1637062486961,500,HTTP Request-3,200,OK,Thread Group 1-95,text,true,,103111,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,306,0,162
1637062486595,1191,HTTP Request,200,OK,Thread Group 1-96,text,true,,106243,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,70
1637062486595,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-96,text,true,,559,122,3,3,http://google.com/classroom,141,0,70
1637062486736,227,HTTP Request-1,301,Moved Permanently,Thread Group 1-96,text,true,,726,126,3,3,https://www.google.com/classroom,227,0,156
1637062486963,337,HTTP Request-2,302,Moved Temporarily,Thread Group 1-96,text,true,,1917,123,3,3,https://classroom.google.com/,337,0,152
1637062487300,486,HTTP Request-3,200,OK,Thread Group 1-96,text,true,,103041,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,302,0,150
1637062487095,1171,HTTP Request,200,OK,Thread Group 1-97,text,true,,105464,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,147,0,73
1637062487095,147,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,559,122,3,3,http://google.com/classroom,147,0,73
1637062487243,219,HTTP Request-1,301,Moved Permanently,Thread Group 1-97,text,true,,726,126,3,3,https://www.google.com/classroom,219,0,150
1637062487463,349,HTTP Request-2,302,Moved Temporarily,Thread Group 1-97,text,true,,1917,123,3,3,https://classroom.google.com/,349,0,149
1637062487812,454,HTTP Request-3,200,OK,Thread Group 1-97,text,true,,102262,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,277,0,146
1637062487595,1206,HTTP Request,200,OK,Thread Group 1-98,text,true,,106423,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,149,0,74
1637062487595,149,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,559,122,3,3,http://google.com/classroom,149,0,74
1637062487744,222,HTTP Request-1,301,Moved Permanently,Thread Group 1-98,text,true,,726,126,3,3,https://www.google.com/classroom,222,0,153
1637062487966,350,HTTP Request-2,302,Moved Temporarily,Thread Group 1-98,text,true,,1917,123,3,3,https://classroom.google.com/,349,0,160
1637062488316,485,HTTP Request-3,200,OK,Thread Group 1-98,text,true,,103221,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,303,0,153
1637062488095,1192,HTTP Request,200,OK,Thread Group 1-99,text,true,,105332,623,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,70
1637062488095,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,559,122,2,2,http://google.com/classroom,141,0,70
1637062488237,223,HTTP Request-1,301,Moved Permanently,Thread Group 1-99,text,true,,726,126,2,2,https://www.google.com/classroom,223,0,148
1637062488460,351,HTTP Request-2,302,Moved Temporarily,Thread Group 1-99,text,true,,1917,123,2,2,https://classroom.google.com/,350,0,159
1637062488811,476,HTTP Request-3,200,OK,Thread Group 1-99,text,true,,102130,252,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,286,0,152
1637062488594,1203,HTTP Request,200,OK,Thread Group 1-100,text,true,,105472,623,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,69
1637062488594,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,559,122,1,1,http://google.com/classroom,138,0,69
1637062488732,220,HTTP Request-1,301,Moved Permanently,Thread Group 1-100,text,true,,726,126,1,1,https://www.google.com/classroom,220,0,150
1637062488952,345,HTTP Request-2,302,Moved Temporarily,Thread Group 1-100,text,true,,1917,123,1,1,https://classroom.google.com/,344,0,158
1637062489298,499,HTTP Request-3,200,OK,Thread Group 1-100,text,true,,102270,252,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,302,0,162
